40 56 56 -24 4419 647 1294 2588 5176 2161 4322 452 905 1810 3620 7240 6288 4384 577 1154 4096 0 0 1052 4096 625 4096 0 0 274 2084 5704 4752 4096 0 0
36 40 40 -8 2309 4618 1044 2088 4177 162 324 649 1298 2597 5194 2196 4392 592 1185 2370 1797 4106 532 1576 4096 0 0 137 786 2085 4682 1684 4096 80 673 1858
40 50 50 -18 4740 1289 2579 5158 2124 4249 306 613 1226 2453 4906 1621 3243 6487 4783 1375 4096 137 1427 4096 972 4096 0 0 74 1301 4096 469 2091 5335 4096 223
63 61 63 -31 2751 5502 2813 5627 3062 6125 4059 8118 8044 7897 7603 7015 5838 3484 6969 5746 767 4096 829 4096 1078 4141 2075 6134 6060 5913 5619 5031 4096 1500 4985 4096
57 62 62 -30 3301 6603 5014 1836 3673 7347 6503 4815 1439 2878 5757 3323 6646 5100 2009 4019 1381 4683 4096 0 1753 5427 4583 4096 0 958 4096 1403 4726 4096 89 2099
61 50 61 -29 8038 7884 7577 6962 5732 3273 6547 4903 1614 3228 6456 4720 1249 2498 4997 1803 6182 6028 5721 5106 4096 1417 4691 4096 0 1372 4600 4096 0 642 4096 0
56 61 61 -29 3606 7213 6235 4278 365 731 1463 2927 5854 3517 7034 5877 3562 7124 6057 3922 1750 5357 4379 4096 0 0 0 1071 4096 1661 5178 4096 1706 5268 4201 2066
58 53 58 -26 7845 7499 6806 5421 2650 5301 2410 4821 1450 2901 5802 3412 6824 5457 2722 5445 6181 5835 5142 4096 986 4096 746 4096 0 1237 4138 1748 5160 4096 1058 4096
42 48 48 -16 2699 5398 2604 5208 2224 4449 707 1414 2829 5659 3126 6253 4315 439 879 1759 1675 4374 1580 4184 1200 4096 0 390 1805 4635 2102 5229 4096 0 0 735
63 62 63 -31 3519 7039 5886 3581 7163 6134 4076 8153 8115 8039 7886 7580 6969 5746 3300 6600 1535 5055 4096 1597 5179 4150 2092 6169 6131 6055 5902 5596 4985 4096 1316 4616
57 47 57 -25 5009 1826 3652 7305 6418 4645 1099 2199 4399 606 1212 2425 4850 1509 3019 6038 4096 226 2052 5705 4818 4096 0 599 4096 0 0 825 4096 0 1419 4438
60 62 62 -30 3884 7769 7346 6500 4809 1427 2855 5711 3231 6462 4733 1274 2549 5098 2004 4008 1964 5849 5426 4580 4096 0 935 4096 1311 4542 4096 0 629 4096 84 2088
61 62 62 -30 8017 7842 7493 6795 5399 2607 5215 2238 4476 760 1521 3043 6087 3982 7965 7739 6097 5922 5573 4875 4096 687 4096 318 4096 0 0 1123 4167 2062 6045 5819
59 62 62 -30 7287 6383 4575 958 1916 3833 7667 7143 6094 3996 7992 7793 7395 6598 5005 1819 5367 4463 4096 0 0 1913 5747 5223 4174 2076 6072 5873 5475 4678 4096 0
56 52 56 -24 3638 7276 6360 4529 867 1734 3469 6938 5684 3176 6353 4515 838 1676 3353 6706 2102 5740 4824 4096 0 198 1933 5402 4148 1640 4817 4096 0 140 1817 5170
50 60 60 -28 5220 2248 4496 800 1601 3203 6407 4623 1054 2108 4217 242 485 971 1943 3887 4096 456 4096 0 0 1411 4615 4096 0 316 4096 0 0 0 151 2095
63 62 63 -31 7775 7359 6526 4860 1528 3056 6113 4035 8070 7949 7707 7222 6252 4313 434 869 5791 5375 4542 4096 0 1072 4129 2051 6086 5965 5723 5238 4268 4096 0 0
54 42 54 -22 1738 3477 6954 5716 3240 6480 4768 1344 2688 5376 2561 5123 2054 4109 26 53 330 2069 5546 4308 1832 5072 4096 0 1280 4096 1153 4096 646 4096 0 0
53 56 56 -24 107 215 430 860 1720 3441 6882 5573 2955 5911 3631 7262 6333 4474 757 1514 0 0 0 0 184 1905 5346 4096 1419 4375 2095 5726 4797 4096 0 0
61 62 62 -30 3028 6056 3920 7841 7491 6791 5391 2591 5182 2173 4346 501 1003 2006 4012 8024 1108 4136 2000 5921 5571 4871 4096 671 4096 253 4096 0 0 86 2092 6104
58 40 58 -26 7856 7521 6850 5509 2826 5652 3112 6225 4258 325 651 1303 2606 5212 2233 4466 6192 5857 5186 4096 1162 4096 1448 4561 4096 0 0 0 942 4096 569 4096
57 41 57 -25 741 1482 2964 5929 3666 7332 6473 4755 1318 2637 5275 2359 4719 1247 2494 4988 0 0 1364 4329 2066 5732 4873 4096 0 1037 4096 759 4096 0 894 4096
62 61 62 -30 1785 3571 7142 6092 3993 7987 7783 7375 6558 4925 1658 3316 6633 5074 1956 3913 0 1651 5222 4172 2073 6067 5863 5455 4638 4096 0 1396 4713 4096 36 1993
58 61 61 -29 7827 7463 6735 5278 2365 4731 1270 2541 5083 1975 3950 7901 7611 7030 5869 3546 5971 5607 4879 4096 509 4096 0 685 4096 119 2094 6045 5755 5174 4096 1690
59 44 59 -27 7092 5993 3794 7589 6986 5781 3371 6742 5292 2393 4786 1380 2761 5522 2852 5704 5364 4265 2066 5861 5258 4096 1643 5014 4096 665 4096 0 1033 4096 1124 4096
50 58 58 -26 3217 6435 4678 1165 2331 4663 1134 2269 4538 885 1771 3542 7085 5979 3767 7535 1553 4771 4096 0 667 4096 0 605 4096 0 107 1878 5421 4315 2103 5871
60 57 60 -28 6878 5564 2937 5874 3557 7114 6037 3882 7765 7339 6487 4783 1375 2751 5502 2812 5086 4096 1145 4096 1765 5322 4245 2090 5973 5547 4695 4096 0 959 4096 1020
63 52 63 -31 5624 3057 6114 4037 8075 7958 7725 7258 6324 4457 723 1446 2893 5786 3381 6763 4096 1073 4130 2053 6091 5974 5741 5274 4340 4096 0 0 909 4096 1397 4779
53 62 62 -30 5335 2479 4958 1724 3449 6899 5607 3023 6047 3902 7805 7418 6645 5098 2005 4010 4096 559 4096 0 1529 4979 4096 1103 4127 1982 5885 5498 4725 4096 85 2090
61 36 61 -29 8020 7849 7506 6820 5448 2705 5411 2631 5262 2332 4664 1137 2275 4551 910 1820 6164 5993 5650 4964 4096 849 4096 775 4096 476 4096 0 419 4096 0 0
56 60 60 -28 3640 7281 6370 4549 907 1815 3631 7262 6332 4472 753 1506 3013 6026 3860 7720 1848 5489 4578 4096 0 23 1839 5470 4540 4096 0 0 1221 4234 2068 5928
49 40 49 -17 7248 6304 4417 642 1285 2570 5140 2088 4176 161 322 645 1291 2583 5166 2141 6160 5216 4096 0 197 1482 4096 1000 4096 0 0 0 203 1495 4096 1053
58 41 58 -26 4282 372 745 1490 2980 5961 3730 7461 6730 5269 2347 4694 1196 2392 4784 1377 4096 0 0 0 1316 4297 2066 5797 5066 4096 683 4096 0 728 4096 0
48 57 57 -25 2755 5511 2830 5660 3129 6258 4325 459 919 1839 3678 7357 6522 4853 1515 3030 1155 4096 1230 4096 1529 4658 4096 0 0 239 2078 5757 4922 4096 0 1430
61 53 61 -29 6060 3928 7857 7523 6854 5517 2842 5685 3179 6359 4526 861 1722 3444 6889 5587 4204 2072 6001 5667 4998 4096 986 4096 1323 4503 4096 0 0 1588 5033 4096
58 61 61 -29 2983 5966 3741 7482 6773 5355 2519 5039 1886 3773 7547 6902 5613 3035 6070 3948 1127 4110 1885 5626 4917 4096 663 4096 30 1917 5691 5046 4096 1179 4214 2092
59 60 60 -28 7896 7601 7010 5828 3465 6931 5671 3151 6302 4412 633 1267 2535 5071 1951 3902 6104 5809 5218 4096 1673 5139 4096 1359 4510 4096 0 0 743 4096 159 2110
62 54 62 -30 7805 7419 6646 5100 2009 4018 8036 7880 7568 6945 5699 3207 6414 4637 1083 2166 5885 5499 4726 4096 89 2098 6116 5960 5648 5025 4096 1287 4494 4096 0 246
59 49 59 -27 4332 472 945 1890 3781 7562 6933 5675 3158 6317 4443 695 1391 2783 5567 2943 4096 0 0 162 2053 5834 5205 4096 1430 4589 4096 0 0 1055 4096 1215
63 59 63 -31 5886 3581 7163 6135 4078 8157 8123 8054 7916 7641 7091 5991 3791 7582 6972 5753 4096 1597 5179 4151 2094 6173 6139 6070 5932 5657 5107 4096 1807 5598 4988 4096
60 60 60 -28 3314 6628 5064 1937 3875 7751 7311 6430 4668 1144 2289 4579 966 1932 3865 7731 1522 4836 4096 145 2083 5959 5519 4638 4096 0 497 4096 0 140 2073 5939
51 59 59 -27 7271 6350 4509 826 1653 3307 6615 5038 1885 3771 7542 6893 5595 2998 5997 3802 5543 4622 4096 0 0 1579 4887 4096 157 2043 5814 5165 4096 1270 4269 2074
54 59 59 -27 7604 7017 5843 3495 6990 5789 3387 6774 5356 2520 5040 1888 3777 7555 6918 5645 5876 5289 4115 1767 5262 4096 1659 5046 4096 792 4096 160 2049 5827 5190 4096
52 40 52 -20 3098 6196 4200 208 416 833 1666 3332 6664 5136 2080 4160 128 256 513 1027 1818 4916 4096 0 0 0 386 2052 5384 4096 800 4096 0 0 0 0
32 48 48 -16 2054 4108 24 48 96 192 385 771 1542 3085 6171 4151 111 223 446 892 1030 4096 0 0 0 0 0 0 518 2061 5147 4096 0 0 0 0
62 54 62 -30 1784 3568 7136 6080 3969 7939 7686 7181 6171 4150 109 219 439 879 1759 3518 0 1648 5216 4160 2049 6019 5766 5261 4251 4096 0 0 0 0 0 1598
62 50 62 -30 7036 5881 3570 7140 6088 3984 7969 7746 7301 6410 4629 1067 2135 4270 348 696 5116 4096 1650 5220 4168 2064 6049 5826 5381 4490 4096 0 215 4096 0 0
56 58 58 -26 1393 2786 5572 2953 5907 3623 7246 6301 4410 629 1258 2516 5032 1873 3747 7494 0 1122 4096 1289 4243 1959 5582 4637 4096 0 0 852 4096 209 2083 5830
42 54 54 -22 6796 5400 2609 5219 2246 4493 795 1590 3180 6361 4531 870 1740 3481 6963 5735 5388 4096 1201 4096 838 4096 0 182 1772 4953 4096 0 332 2073 5555 4327
51 61 61 -29 3279 6558 4925 1659 3318 6636 5080 1969 3938 7877 7563 6935 5679 3167 6335 4479 1423 4702 4096 0 1462 4780 4096 113 2082 6021 5707 5079 4096 1311 4479 4096
63 60 63 -31 767 1534 3068 6136 4081 8163 8134 8077 7962 7733 7274 6357 4523 854 1708 3416 0 0 1084 4152 2097 6179 6150 6093 5978 5749 5290 4373 4096 0 0 1432
48 50 50 -18 6832 5473 2755 5510 2828 5657 3122 6244 4296 401 803 1606 3212 6424 4657 1123 5680 4321 1603 4358 1676 4505 1970 5092 4096 0 0 454 2060 5272 4096 0
49 62 62 -30 2247 4495 799 1598 3196 6393 4595 998 1996 3993 7987 7782 7372 6552 4912 1633 327 4096 0 0 1276 4473 4096 0 76 2073 6067 5862 5452 4632 4096 0
51 57 57 -25 3266 6532 4873 1555 3111 6222 4252 313 626 1252 2505 5010 1828 3656 7313 6435 1666 4932 4096 0 1511 4622 4096 0 0 0 905 4096 228 2056 5713 4835
36 53 53 -21 4678 1164 2329 4659 1126 2253 4506 821 1642 3285 6571 4950 1709 3418 6837 5482 4096 0 985 4096 0 909 4096 0 298 1941 5227 4096 365 2074 5493 4138
53 42 53 -21 2772 5544 2897 5794 3397 6794 5397 2602 5204 2217 4434 676 1352 2705 5410 2629 1428 4200 1553 4450 2053 5450 4096 1258 4096 873 4096 0 8 1361 4096 1285
36 62 62 -30 5258 2325 4651 1111 2223 4447 702 1404 2809 5618 3045 6091 3990 7981 7770 7348 4096 405 4096 0 303 4096 0 0 889 4096 1125 4171 2070 6061 5850 5428
